province;red;green;blue;x;x
# 12646;125;27;240;;x
# 12647;126;27;244;;x
# 12648;0;27;248;;x
# 12649;1;27;232;;x
# 12650;2;27;236;;x
# 12651;3;27;240;;x
# 12652;4;27;244;;x
# 12653;5;27;248;;x
# 12654;6;27;232;;x
# 12655;7;27;236;;x
# 12656;8;27;240;;x
# 12657;9;27;244;;x
# 12658;10;27;248;;x
# 12659;11;27;232;;x
# 12660;12;27;236;;x
# 12661;13;27;240;;x
# 12662;14;27;244;;x
# 12663;15;27;248;;x
# 12664;16;27;232;;x
# 12665;17;27;236;;x
# 12666;18;27;240;;x
# 12667;19;27;244;;x
# 12668;20;27;248;;x
# 12669;21;27;232;;x
# 12670;22;27;236;;x
# 12671;23;27;240;;x
# 12672;24;27;244;;x
# 12673;25;27;248;;x
# 12674;26;27;232;;x
# 12675;27;27;236;;x
# 12676;28;27;240;;x
# 12677;29;27;244;;x
# 12678;30;27;248;;x
# 12679;31;27;232;;x
# 12680;32;27;236;;x
# 12681;33;27;240;;x
# 12682;34;27;244;;x
# 12683;35;27;248;;x
# 12684;36;27;232;;x
# 12685;37;27;236;;x
# 12686;38;27;240;;x
# 12687;39;27;244;;x
# 12688;40;27;248;;x
# 12689;41;27;232;;x
# 12690;42;27;236;;x
# 12691;43;27;240;;x
# 12692;44;27;244;;x
# 12693;45;27;248;;x
# 12694;46;27;232;;x
# 12695;47;27;236;;x
# 12696;48;27;240;;x
# 12697;49;27;244;;x
# 12698;50;27;248;;x
# 12699;51;27;232;;x
# 12700;52;27;236;;x
# 12701;53;27;240;;x
# 12702;54;27;244;;x
# 12703;55;27;248;;x
# 12704;56;27;232;;x
# 12705;57;27;236;;x
# 12706;58;27;240;;x
# 12707;59;27;244;;x
# 12708;60;27;248;;x
# 12709;61;27;232;;x
# 12710;62;27;236;;x
# 12711;63;27;240;;x
# 12712;64;27;244;;x
# 12713;65;27;248;;x
# 12714;66;27;232;;x
# 12715;67;27;236;;x
# 12716;68;27;240;;x
# 12717;69;27;244;;x
# 12718;70;27;248;;x
# 12719;71;27;232;;x
# 12720;72;27;236;;x
# 12721;73;27;240;;x
# 12722;74;27;244;;x
# 12723;75;27;248;;x
# 12724;76;27;232;;x
# 12725;77;27;236;;x
# 12726;78;27;240;;x
# 12727;79;27;244;;x
# 12728;80;27;248;;x
# 12729;81;28;232;;x
# 12730;82;28;236;;x
# 12731;83;28;240;;x
# 12732;84;28;244;;x
# 12733;85;28;248;;x
# 12734;86;28;232;;x
# 12735;87;28;236;;x
# 12736;88;28;240;;x
# 12737;89;28;244;;x
# 12738;90;28;248;;x
# 12739;91;28;232;;x
# 12740;92;28;236;;x
# 12741;93;28;240;;x
# 12742;94;28;244;;x
# 12743;95;28;248;;x
# 12744;96;28;232;;x
# 12745;97;28;236;;x
# 12746;98;28;240;;x
# 12747;99;28;244;;x
# 12748;100;28;248;;x
# 12749;101;28;232;;x
# 12750;102;28;236;;x
# 12751;103;28;240;;x
# 12752;104;28;244;;x
# 12753;105;28;248;;x
# 12754;106;28;232;;x
# 12755;107;28;236;;x
# 12756;108;28;240;;x
# 12757;109;28;244;;x
# 12758;110;28;248;;x
# 12759;111;28;232;;x
# 12760;112;28;236;;x
# 12761;113;28;240;;x
# 12762;114;28;244;;x
# 12763;115;28;248;;x
# 12764;116;28;232;;x
# 12765;117;28;236;;x
# 12766;118;28;240;;x
# 12767;119;28;244;;x
# 12768;120;28;248;;x
# 12769;121;28;232;;x
# 12770;122;28;236;;x
# 12771;123;28;240;;x
# 12772;124;28;244;;x
# 12773;125;28;248;;x
# 12774;126;28;232;;x
# 12775;0;28;236;;x
# 12776;1;28;240;;x
# 12777;2;28;244;;x
# 12778;3;28;248;;x
# 12779;4;28;232;;x
# 12780;5;28;236;;x
# 12781;6;28;240;;x
# 12782;7;28;244;;x
# 12783;8;28;248;;x
# 12784;9;28;232;;x
# 12785;10;28;236;;x
# 12786;11;28;240;;x
# 12787;12;28;244;;x
# 12788;13;28;248;;x
# 12789;14;28;232;;x
# 12790;15;28;236;;x
# 12791;16;28;240;;x
# 12792;17;28;244;;x
# 12793;18;28;248;;x
# 12794;19;28;232;;x
# 12795;20;28;236;;x
# 12796;21;28;240;;x
# 12797;22;28;244;;x
# 12798;23;28;248;;x
# 12799;24;28;232;;x
# 12800;25;28;236;;x
# 12801;26;28;240;;x
# 12802;27;28;244;;x
# 12803;28;28;248;;x
# 12804;29;28;232;;x
# 12805;30;28;236;;x
# 12806;31;28;240;;x
# 12807;32;28;244;;x
# 12808;33;28;248;;x
# 12809;34;28;232;;x
# 12810;35;28;236;;x
# 12811;36;28;240;;x
# 12812;37;28;244;;x
# 12813;38;28;248;;x
# 12814;39;28;232;;x
# 12815;40;28;236;;x
# 12816;41;28;240;;x
# 12817;42;28;244;;x
# 12818;43;28;248;;x
# 12819;44;28;232;;x
# 12820;45;28;236;;x
# 12821;46;28;240;;x
# 12822;47;28;244;;x
# 12823;48;28;248;;x
# 12824;49;28;232;;x
# 12825;50;28;236;;x
# 12826;51;28;240;;x
# 12827;52;28;244;;x
# 12828;53;28;248;;x
# 12829;54;29;232;;x
# 12830;55;29;236;;x
# 12831;56;29;240;;x
# 12832;57;29;244;;x
# 12833;58;29;248;;x
# 12834;59;29;232;;x
# 12835;60;29;236;;x
# 12836;61;29;240;;x
# 12837;62;29;244;;x
# 12838;63;29;248;;x
# 12839;64;29;232;;x
# 12840;65;29;236;;x
# 12841;66;29;240;;x
# 12842;67;29;244;;x
# 12843;68;29;248;;x
# 12844;69;29;232;;x
# 12845;70;29;236;;x
# 12846;71;29;240;;x
# 12847;72;29;244;;x
# 12848;73;29;248;;x
# 12849;74;29;232;;x
# 12850;75;29;236;;x
# 12851;76;29;240;;x
# 12852;77;29;244;;x
# 12853;78;29;248;;x
# 12854;79;29;232;;x
# 12855;80;29;236;;x
# 12856;81;29;240;;x
# 12857;82;29;244;;x
# 12858;83;29;248;;x
# 12859;84;29;232;;x
# 12860;85;29;236;;x
# 12861;86;29;240;;x
# 12862;87;29;244;;x
# 12863;88;29;248;;x
# 12864;89;29;232;;x
# 12865;90;29;236;;x
# 12866;91;29;240;;x
# 12867;92;29;244;;x
# 12868;93;29;248;;x
# 12869;94;29;232;;x
# 12870;95;29;236;;x
# 12871;96;29;240;;x
# 12872;97;29;244;;x
# 12873;98;29;248;;x
# 12874;99;29;232;;x
# 12875;100;29;236;;x
# 12876;101;29;240;;x
# 12877;102;29;244;;x
# 12878;103;29;248;;x
# 12879;104;29;232;;x
# 12880;105;29;236;;x
# 12881;106;29;240;;x
# 12882;107;29;244;;x
# 12883;108;29;248;;x
# 12884;109;29;232;;x
# 12885;110;29;236;;x
# 12886;111;29;240;;x
# 12887;112;29;244;;x
# 12888;113;29;248;;x
# 12889;114;29;232;;x
# 12890;115;29;236;;x
# 12891;116;29;240;;x
# 12892;117;29;244;;x
# 12893;118;29;248;;x
# 12894;119;29;232;;x
# 12895;120;29;236;;x
# 12896;121;29;240;;x
# 12897;122;29;244;;x
# 12898;123;29;248;;x
# 12899;124;29;232;;x
# 12900;125;29;236;;x
# 12901;126;29;240;;x
# 12902;0;29;244;;x
# 12903;1;29;248;;x
# 12904;2;29;232;;x
# 12905;3;29;236;;x
# 12906;4;29;240;;x
# 12907;5;29;244;;x
# 12908;6;29;248;;x
# 12909;7;29;232;;x
# 12910;8;29;236;;x
# 12911;9;29;240;;x
# 12912;10;29;244;;x
# 12913;11;29;248;;x
# 12914;12;29;232;;x
# 12915;13;29;236;;x
# 12916;14;29;240;;x
# 12917;15;29;244;;x
# 12918;16;29;248;;x
# 12919;17;29;232;;x
# 12920;18;29;236;;x
# 12921;19;29;240;;x
# 12922;20;29;244;;x
# 12923;21;29;248;;x
# 12924;22;29;232;;x
# 12925;23;29;236;;x
# 12926;24;29;240;;x
# 12927;25;29;244;;x
# 12928;26;29;248;;x
# 12929;27;30;232;;x
# 12930;28;30;236;;x
# 12931;29;30;240;;x
# 12932;30;30;244;;x
# 12933;31;30;248;;x
# 12934;32;30;232;;x
# 12935;33;30;236;;x
# 12936;34;30;240;;x
# 12937;35;30;244;;x
# 12938;36;30;248;;x
# 12939;37;30;232;;x
# 12940;38;30;236;;x
# 12941;39;30;240;;x
# 12942;40;30;244;;x
# 12943;41;30;248;;x
# 12944;42;30;232;;x
# 12945;43;30;236;;x
# 12946;44;30;240;;x
# 12947;45;30;244;;x
# 12948;46;30;248;;x
# 12949;47;30;232;;x
# 12950;48;30;236;;x
# 12951;49;30;240;;x
# 12952;50;30;244;;x
# 12953;51;30;248;;x
# 12954;52;30;232;;x
# 12955;53;30;236;;x
# 12956;54;30;240;;x
# 12957;55;30;244;;x
# 12958;56;30;248;;x
# 12959;57;30;232;;x
# 12960;58;30;236;;x
# 12961;59;30;240;;x
# 12962;60;30;244;;x
# 12963;61;30;248;;x
# 12964;62;30;232;;x
# 12965;63;30;236;;x
# 12966;64;30;240;;x
# 12967;65;30;244;;x
# 12968;66;30;248;;x
# 12969;67;30;232;;x
# 12970;68;30;236;;x
# 12971;69;30;240;;x
# 12972;70;30;244;;x
# 12973;71;30;248;;x
# 12974;72;30;232;;x
# 12975;73;30;236;;x
# 12976;74;30;240;;x
# 12977;75;30;244;;x
# 12978;76;30;248;;x
# 12979;77;30;232;;x
# 12980;78;30;236;;x
# 12981;79;30;240;;x
# 12982;80;30;244;;x
# 12983;81;30;248;;x
# 12984;82;30;232;;x
# 12985;83;30;236;;x
# 12986;84;30;240;;x
# 12987;85;30;244;;x
# 12988;86;30;248;;x
# 12989;87;30;232;;x
# 12990;88;30;236;;x
# 12991;89;30;240;;x
# 12992;90;30;244;;x
# 12993;91;30;248;;x
# 12994;92;30;232;;x
# 12995;93;30;236;;x
# 12996;94;30;240;;x
# 12997;95;30;244;;x
# 12998;96;30;248;;x
# 12999;97;30;232;;x
# 13000;98;30;236;;x
# 13001;99;30;240;;x
# 13002;100;30;244;;x
# 13003;101;30;248;;x
# 13004;102;30;232;;x
# 13005;103;30;236;;x
# 13006;104;30;240;;x
# 13007;105;30;244;;x
# 13008;106;30;248;;x
# 13009;107;30;232;;x
# 13010;108;30;236;;x
# 13011;109;30;240;;x
# 13012;110;30;244;;x
# 13013;111;30;248;;x
# 13014;112;30;232;;x
# 13015;113;30;236;;x
# 13016;114;30;240;;x
# 13017;115;30;244;;x
# 13018;116;30;248;;x
# 13019;117;30;232;;x
# 13020;118;30;236;;x
# 13021;119;30;240;;x
# 13022;120;30;244;;x
# 13023;121;30;248;;x
# 13024;122;30;232;;x
# 13025;123;30;236;;x
# 13026;124;30;240;;x
# 13027;125;30;244;;x
# 13028;126;30;248;;x
# 13029;0;31;232;;x
# 13030;1;31;236;;x
# 13031;2;31;240;;x
# 13032;3;31;244;;x
# 13033;4;31;248;;x
# 13034;5;31;232;;x
# 13035;6;31;236;;x
# 13036;7;31;240;;x
# 13037;8;31;244;;x
# 13038;9;31;248;;x
# 13039;10;31;232;;x
# 13040;11;31;236;;x
# 13041;12;31;240;;x
# 13042;13;31;244;;x
# 13043;14;31;248;;x
# 13044;15;31;232;;x
# 13045;16;31;236;;x
# 13046;17;31;240;;x
# 13047;18;31;244;;x
# 13048;19;31;248;;x
# 13049;20;31;232;;x
# 13050;21;31;236;;x
# 13051;22;31;240;;x
# 13052;23;31;244;;x
# 13053;24;31;248;;x
# 13054;25;31;232;;x
# 13055;26;31;236;;x
# 13056;27;31;240;;x
# 13057;28;31;244;;x
# 13058;29;31;248;;x
# 13059;30;31;232;;x
# 13060;31;31;236;;x
# 13061;32;31;240;;x
# 13062;33;31;244;;x
# 13063;34;31;248;;x
# 13064;35;31;232;;x
# 13065;36;31;236;;x
# 13066;37;31;240;;x
# 13067;38;31;244;;x
# 13068;39;31;248;;x
# 13069;40;31;232;;x
# 13070;41;31;236;;x
# 13071;42;31;240;;x
# 13072;43;31;244;;x
# 13073;44;31;248;;x
# 13074;45;31;232;;x
# 13075;46;31;236;;x
# 13076;47;31;240;;x
# 13077;48;31;244;;x
# 13078;49;31;248;;x
# 13079;50;31;232;;x
# 13080;51;31;236;;x
# 13081;52;31;240;;x
# 13082;53;31;244;;x
# 13083;54;31;248;;x
# 13084;55;31;232;;x
# 13085;56;31;236;;x
# 13086;57;31;240;;x
# 13087;58;31;244;;x
# 13088;59;31;248;;x
# 13089;60;31;232;;x
# 13090;61;31;236;;x
# 13091;62;31;240;;x
# 13092;63;31;244;;x
# 13093;64;31;248;;x
# 13094;65;31;232;;x
# 13095;66;31;236;;x
# 13096;67;31;240;;x
# 13097;68;31;244;;x
# 13098;69;31;248;;x
# 13099;70;31;232;;x
# 13100;71;31;236;;x
# 13101;72;31;240;;x
# 13102;73;31;244;;x
# 13103;74;31;248;;x
# 13104;75;31;232;;x
# 13105;76;31;236;;x
# 13106;77;31;240;;x
# 13107;78;31;244;;x
# 13108;79;31;248;;x
# 13109;80;31;232;;x
# 13110;81;31;236;;x
# 13111;82;31;240;;x
# 13112;83;31;244;;x
# 13113;84;31;248;;x
# 13114;85;31;232;;x
# 13115;86;31;236;;x
# 13116;87;31;240;;x
# 13117;88;31;244;;x
# 13118;89;31;248;;x
# 13119;90;31;232;;x
# 13120;91;31;236;;x
# 13121;92;31;240;;x
# 13122;93;31;244;;x
# 13123;94;31;248;;x
# 13124;95;31;232;;x
# 13125;96;31;236;;x
# 13126;97;31;240;;x
# 13127;98;31;244;;x
# 13128;99;31;248;;x
# 13129;100;32;232;;x
# 13130;101;32;236;;x
# 13131;102;32;240;;x
# 13132;103;32;244;;x
# 13133;104;32;248;;x
# 13134;105;32;232;;x
# 13135;106;32;236;;x
# 13136;107;32;240;;x
# 13137;108;32;244;;x
# 13138;109;32;248;;x
# 13139;110;32;232;;x
# 13140;111;32;236;;x
# 13141;112;32;240;;x
# 13142;113;32;244;;x
# 13143;114;32;248;;x
# 13144;115;32;232;;x
# 13145;116;32;236;;x
# 13146;117;32;240;;x
# 13147;118;32;244;;x
# 13148;119;32;248;;x
# 13149;120;32;232;;x
# 13150;121;32;236;;x
# 13151;122;32;240;;x
# 13152;123;32;244;;x
# 13153;124;32;248;;x
# 13154;125;32;232;;x
# 13155;126;32;236;;x
# 13156;0;32;240;;x
# 13157;1;32;244;;x
# 13158;2;32;248;;x
# 13159;3;32;232;;x
# 13160;4;32;236;;x
# 13161;5;32;240;;x
# 13162;6;32;244;;x
# 13163;7;32;248;;x
# 13164;8;32;232;;x
# 13165;9;32;236;;x
# 13166;10;32;240;;x
# 13167;11;32;244;;x
# 13168;12;32;248;;x
# 13169;13;32;232;;x
# 13170;14;32;236;;x
# 13171;15;32;240;;x
# 13172;16;32;244;;x
# 13173;17;32;248;;x
# 13174;18;32;232;;x
# 13175;19;32;236;;x
# 13176;20;32;240;;x
# 13177;21;32;244;;x
# 13178;22;32;248;;x
# 13179;23;32;232;;x
# 13180;24;32;236;;x
# 13181;25;32;240;;x
# 13182;26;32;244;;x
# 13183;27;32;248;;x
# 13184;28;32;232;;x
# 13185;29;32;236;;x
# 13186;30;32;240;;x
# 13187;31;32;244;;x
# 13188;32;32;248;;x
# 13189;33;32;232;;x
# 13190;34;32;236;;x
# 13191;35;32;240;;x
# 13192;36;32;244;;x
# 13193;37;32;248;;x
# 13194;38;32;232;;x
# 13195;39;32;236;;x
# 13196;40;32;240;;x
# 13197;41;32;244;;x
# 13198;42;32;248;;x
# 13199;43;32;232;;x
# 13200;44;32;236;;x
# 13201;45;32;240;;x
# 13202;46;32;244;;x
# 13203;47;32;248;;x
# 13204;48;32;232;;x
# 13205;49;32;236;;x
# 13206;50;32;240;;x
# 13207;51;32;244;;x
# 13208;52;32;248;;x
# 13209;53;32;232;;x
# 13210;54;32;236;;x
# 13211;55;32;240;;x
# 13212;56;32;244;;x
# 13213;57;32;248;;x
# 13214;58;32;232;;x
# 13215;59;32;236;;x
# 13216;60;32;240;;x
# 13217;61;32;244;;x
# 13218;62;32;248;;x
# 13219;63;32;232;;x
# 13220;64;32;236;;x
# 13221;65;32;240;;x
# 13222;66;32;244;;x
# 13223;67;32;248;;x
# 13224;68;32;232;;x
# 13225;69;32;236;;x
# 13226;70;32;240;;x
# 13227;71;32;244;;x
# 13228;72;32;248;;x
# 13229;73;33;232;;x
# 13230;74;33;236;;x
# 13231;75;33;240;;x
# 13232;76;33;244;;x
# 13233;77;33;248;;x
# 13234;78;33;232;;x
# 13235;79;33;236;;x
# 13236;80;33;240;;x
# 13237;81;33;244;;x
# 13238;82;33;248;;x
# 13239;83;33;232;;x
# 13240;84;33;236;;x
# 13241;85;33;240;;x
# 13242;86;33;244;;x
# 13243;87;33;248;;x
# 13244;88;33;232;;x
# 13245;89;33;236;;x
# 13246;90;33;240;;x
# 13247;91;33;244;;x
# 13248;92;33;248;;x
# 13249;93;33;232;;x
# 13250;94;33;236;;x
# 13251;95;33;240;;x
# 13252;96;33;244;;x
# 13253;97;33;248;;x
# 13254;98;33;232;;x
# 13255;99;33;236;;x
# 13256;100;33;240;;x
# 13257;101;33;244;;x
# 13258;102;33;248;;x
# 13259;103;33;232;;x
# 13260;104;33;236;;x
# 13261;105;33;240;;x
# 13262;106;33;244;;x
# 13263;107;33;248;;x
# 13264;108;33;232;;x
# 13265;109;33;236;;x
# 13266;110;33;240;;x
# 13267;111;33;244;;x
# 13268;112;33;248;;x
# 13269;113;33;232;;x
# 13270;114;33;236;;x
# 13271;115;33;240;;x
# 13272;116;33;244;;x
# 13273;117;33;248;;x
# 13274;118;33;232;;x
# 13275;119;33;236;;x
# 13276;120;33;240;;x
# 13277;121;33;244;;x
# 13278;122;33;248;;x
# 13279;123;33;232;;x
# 13280;124;33;236;;x
# 13281;125;33;240;;x
# 13282;126;33;244;;x
# 13283;0;33;248;;x
# 13284;1;33;232;;x
# 13285;2;33;236;;x
# 13286;3;33;240;;x
# 13287;4;33;244;;x
# 13288;5;33;248;;x
# 13289;6;33;232;;x
# 13290;7;33;236;;x
# 13291;8;33;240;;x
# 13292;9;33;244;;x
# 13293;10;33;248;;x
# 13294;11;33;232;;x
# 13295;12;33;236;;x
# 13296;13;33;240;;x
# 13297;14;33;244;;x
# 13298;15;33;248;;x
# 13299;16;33;232;;x
# 13300;17;33;236;;x
# 13301;18;33;240;;x
# 13302;19;33;244;;x
# 13303;20;33;248;;x
# 13304;21;33;232;;x
# 13305;22;33;236;;x
# 13306;23;33;240;;x
# 13307;24;33;244;;x
# 13308;25;33;248;;x
# 13309;26;33;232;;x
# 13310;27;33;236;;x
# 13311;28;33;240;;x
# 13312;29;33;244;;x
# 13313;30;33;248;;x
# 13314;31;33;232;;x
# 13315;32;33;236;;x
# 13316;33;33;240;;x
# 13317;34;33;244;;x
# 13318;35;33;248;;x
# 13319;36;33;232;;x
# 13320;37;33;236;;x
# 13321;38;33;240;;x
# 13322;39;33;244;;x
# 13323;40;33;248;;x
# 13324;41;33;232;;x
# 13325;42;33;236;;x
# 13326;43;33;240;;x
# 13327;44;33;244;;x
# 13328;45;33;248;;x
# 13329;46;34;232;;x
# 13330;47;34;236;;x
# 13331;48;34;240;;x
# 13332;49;34;244;;x
# 13333;50;34;248;;x
# 13334;51;34;232;;x
# 13335;52;34;236;;x
# 13336;53;34;240;;x
# 13337;54;34;244;;x
# 13338;55;34;248;;x
# 13339;56;34;232;;x
# 13340;57;34;236;;x
# 13341;58;34;240;;x
# 13342;59;34;244;;x
# 13343;60;34;248;;x
# 13344;61;34;232;;x
# 13345;62;34;236;;x
# 13346;63;34;240;;x
# 13347;64;34;244;;x
# 13348;65;34;248;;x
# 13349;66;34;232;;x
# 13350;67;34;236;;x
# 13351;68;34;240;;x
# 13352;69;34;244;;x
# 13353;70;34;248;;x
# 13354;71;34;232;;x
# 13355;72;34;236;;x
# 13356;73;34;240;;x
# 13357;74;34;244;;x
# 13358;75;34;248;;x
# 13359;76;34;232;;x
# 13360;77;34;236;;x
# 13361;78;34;240;;x
# 13362;79;34;244;;x
# 13363;80;34;248;;x
# 13364;81;34;232;;x
# 13365;82;34;236;;x
# 13366;83;34;240;;x
# 13367;84;34;244;;x
# 13368;85;34;248;;x
# 13369;86;34;232;;x
# 13370;87;34;236;;x
# 13371;88;34;240;;x
# 13372;89;34;244;;x
# 13373;90;34;248;;x
# 13374;91;34;232;;x
# 13375;92;34;236;;x
# 13376;93;34;240;;x
# 13377;94;34;244;;x
# 13378;95;34;248;;x
# 13379;96;34;232;;x
# 13380;97;34;236;;x
# 13381;98;34;240;;x
# 13382;99;34;244;;x
# 13383;100;34;248;;x
# 13384;101;34;232;;x
# 13385;102;34;236;;x
# 13386;103;34;240;;x
# 13387;104;34;244;;x
# 13388;105;34;248;;x
# 13389;106;34;232;;x
# 13390;107;34;236;;x
# 13391;108;34;240;;x
# 13392;109;34;244;;x
# 13393;110;34;248;;x
# 13394;111;34;232;;x
# 13395;112;34;236;;x
# 13396;113;34;240;;x
# 13397;114;34;244;;x
# 13398;115;34;248;;x
# 13399;116;34;232;;x
# 13400;117;34;236;;x
# 13401;118;34;240;;x
# 13402;119;34;244;;x
# 13403;120;34;248;;x
# 13404;121;34;232;;x
# 13405;122;34;236;;x
# 13406;123;34;240;;x
# 13407;124;34;244;;x
# 13408;125;34;248;;x
# 13409;126;34;232;;x
# 13410;0;34;236;;x
# 13411;1;34;240;;x
# 13412;2;34;244;;x
# 13413;3;34;248;;x
# 13414;4;34;232;;x
# 13415;5;34;236;;x
# 13416;6;34;240;;x
# 13417;7;34;244;;x
# 13418;8;34;248;;x
# 13419;9;34;232;;x
# 13420;10;34;236;;x
# 13421;11;34;240;;x
# 13422;12;34;244;;x
# 13423;13;34;248;;x
# 13424;14;34;232;;x
# 13425;15;34;236;;x
# 13426;16;34;240;;x
# 13427;17;34;244;;x
# 13428;18;34;248;;x
# 13429;19;35;232;;x
# 13430;20;35;236;;x
# 13431;21;35;240;;x
# 13432;22;35;244;;x
# 13433;23;35;248;;x
# 13434;24;35;232;;x
# 13435;25;35;236;;x
# 13436;26;35;240;;x
# 13437;27;35;244;;x
# 13438;28;35;248;;x
# 13439;29;35;232;;x
# 13440;30;35;236;;x
# 13441;31;35;240;;x
# 13442;32;35;244;;x
# 13443;33;35;248;;x
# 13444;34;35;232;;x
# 13445;35;35;236;;x
# 13446;36;35;240;;x
# 13447;37;35;244;;x
# 13448;38;35;248;;x
# 13449;39;35;232;;x
# 13450;40;35;236;;x
# 13451;41;35;240;;x
# 13452;42;35;244;;x
# 13453;43;35;248;;x
# 13454;44;35;232;;x
# 13455;45;35;236;;x
# 13456;46;35;240;;x
# 13457;47;35;244;;x
# 13458;48;35;248;;x
# 13459;49;35;232;;x
# 13460;50;35;236;;x
# 13461;51;35;240;;x
# 13462;52;35;244;;x
# 13463;53;35;248;;x
# 13464;54;35;232;;x
# 13465;55;35;236;;x
# 13466;56;35;240;;x
# 13467;57;35;244;;x
# 13468;58;35;248;;x
# 13469;59;35;232;;x
# 13470;60;35;236;;x
# 13471;61;35;240;;x
# 13472;62;35;244;;x
# 13473;63;35;248;;x
# 13474;64;35;232;;x
# 13475;65;35;236;;x
# 13476;66;35;240;;x
# 13477;67;35;244;;x
# 13478;68;35;248;;x
# 13479;69;35;232;;x
# 13480;70;35;236;;x
# 13481;71;35;240;;x
# 13482;72;35;244;;x
# 13483;73;35;248;;x
# 13484;74;35;232;;x
# 13485;75;35;236;;x
# 13486;76;35;240;;x
# 13487;77;35;244;;x
# 13488;78;35;248;;x
# 13489;79;35;232;;x
# 13490;80;35;236;;x
# 13491;81;35;240;;x
# 13492;82;35;244;;x
# 13493;83;35;248;;x
# 13494;84;35;232;;x
# 13495;85;35;236;;x
# 13496;86;35;240;;x
# 13497;87;35;244;;x
# 13498;88;35;248;;x
# 13499;89;35;232;;x
# 13500;90;35;236;;x
# 13501;91;35;240;;x
# 13502;92;35;244;;x
# 13503;93;35;248;;x
# 13504;94;35;232;;x
# 13505;95;35;236;;x
# 13506;96;35;240;;x
# 13507;97;35;244;;x
# 13508;98;35;248;;x
# 13509;99;35;232;;x
# 13510;100;35;236;;x
# 13511;101;35;240;;x
# 13512;102;35;244;;x
# 13513;103;35;248;;x
# 13514;104;35;232;;x
# 13515;105;35;236;;x
# 13516;106;35;240;;x
# 13517;107;35;244;;x
# 13518;108;35;248;;x
# 13519;109;35;232;;x
# 13520;110;35;236;;x
# 13521;111;35;240;;x
# 13522;112;35;244;;x
# 13523;113;35;248;;x
# 13524;114;35;232;;x
# 13525;115;35;236;;x
# 13526;116;35;240;;x
# 13527;117;35;244;;x
# 13528;118;35;248;;x
# 13529;119;36;232;;x
# 13530;120;36;236;;x
# 13531;121;36;240;;x
# 13532;122;36;244;;x
# 13533;123;36;248;;x
# 13534;124;36;232;;x
# 13535;125;36;236;;x
# 13536;126;36;240;;x
# 13537;0;36;244;;x
# 13538;1;36;248;;x
# 13539;2;36;232;;x
# 13540;3;36;236;;x
# 13541;4;36;240;;x
# 13542;5;36;244;;x
# 13543;6;36;248;;x
# 13544;7;36;232;;x
# 13545;8;36;236;;x
# 13546;9;36;240;;x
# 13547;10;36;244;;x
# 13548;11;36;248;;x
# 13549;12;36;232;;x
# 13550;13;36;236;;x
# 13551;14;36;240;;x
# 13552;15;36;244;;x
# 13553;16;36;248;;x
# 13554;17;36;232;;x
# 13555;18;36;236;;x
# 13556;19;36;240;;x
# 13557;20;36;244;;x
# 13558;21;36;248;;x
# 13559;22;36;232;;x
# 13560;23;36;236;;x
# 13561;24;36;240;;x
# 13562;25;36;244;;x
# 13563;26;36;248;;x
# 13564;27;36;232;;x
# 13565;28;36;236;;x
# 13566;29;36;240;;x
# 13567;30;36;244;;x
# 13568;31;36;248;;x
# 13569;32;36;232;;x
# 13570;33;36;236;;x
# 13571;34;36;240;;x
# 13572;35;36;244;;x
# 13573;36;36;248;;x
# 13574;37;36;232;;x
# 13575;38;36;236;;x
# 13576;39;36;240;;x
# 13577;40;36;244;;x
# 13578;41;36;248;;x
# 13579;42;36;232;;x
# 13580;43;36;236;;x
# 13581;44;36;240;;x
# 13582;45;36;244;;x
# 13583;46;36;248;;x
# 13584;47;36;232;;x
# 13585;48;36;236;;x
# 13586;49;36;240;;x
# 13587;50;36;244;;x
# 13588;51;36;248;;x
# 13589;52;36;232;;x
# 13590;53;36;236;;x
# 13591;54;36;240;;x
# 13592;55;36;244;;x
# 13593;56;36;248;;x
# 13594;57;36;232;;x
# 13595;58;36;236;;x
# 13596;59;36;240;;x
# 13597;60;36;244;;x
# 13598;61;36;248;;x
# 13599;62;36;232;;x
# 13600;63;36;236;;x
# 13601;64;36;240;;x
# 13602;65;36;244;;x
# 13603;66;36;248;;x
# 13604;67;36;232;;x
# 13605;68;36;236;;x
# 13606;69;36;240;;x
# 13607;70;36;244;;x
# 13608;71;36;248;;x
# 13609;72;36;232;;x
# 13610;73;36;236;;x
# 13611;74;36;240;;x
# 13612;75;36;244;;x
# 13613;76;36;248;;x
# 13614;77;36;232;;x
# 13615;78;36;236;;x
# 13616;79;36;240;;x
# 13617;80;36;244;;x
# 13618;81;36;248;;x
# 13619;82;36;232;;x
# 13620;83;36;236;;x
# 13621;84;36;240;;x
# 13622;85;36;244;;x
# 13623;86;36;248;;x
# 13624;87;36;232;;x
# 13625;88;36;236;;x
# 13626;89;36;240;;x
# 13627;90;36;244;;x
# 13628;91;36;248;;x
# 13629;92;37;232;;x
# 13630;93;37;236;;x
# 13631;94;37;240;;x
# 13632;95;37;244;;x
# 13633;96;37;248;;x
# 13634;97;37;232;;x
# 13635;98;37;236;;x
# 13636;99;37;240;;x
# 13637;100;37;244;;x
# 13638;101;37;248;;x
# 13639;102;37;232;;x
# 13640;103;37;236;;x
# 13641;104;37;240;;x
# 13642;105;37;244;;x
# 13643;106;37;248;;x
# 13644;107;37;232;;x
